epoch,accuracy,loss,val_accuracy,val_loss
10,0.34166666865348816,1.3771250247955322,0.7624672055244446,0.9433674812316895
11,0.4000000059604645,1.2378662824630737,0.751968502998352,0.9396135807037354
12,0.4166666567325592,1.2411950826644897,0.7696850299835205,0.9058758616447449
13,0.5916666388511658,1.0823003053665161,0.7808399200439453,0.8748165965080261
14,0.5666666626930237,1.0104455947875977,0.8051180839538574,0.8328430652618408
15,0.7083333134651184,0.8934515714645386,0.819553792476654,0.7926425933837891
16,0.6583333611488342,0.8731787800788879,0.8339895009994507,0.7617120742797852
17,0.7749999761581421,0.7121229767799377,0.834645688533783,0.7167667746543884
18,0.7749999761581421,0.694841206073761,0.8444882035255432,0.6709543466567993
19,0.8416666388511658,0.6008676886558533,0.8720472455024719,0.6010702252388
20,0.8583333492279053,0.49642518162727356,0.8845144510269165,0.5649022459983826
21,0.9083333611488342,0.43950316309928894,0.9048556685447693,0.4986695349216461
22,0.9083333611488342,0.383699506521225,0.9094488024711609,0.45745834708213806
23,0.9333333373069763,0.32079073786735535,0.9258530139923096,0.3881683349609375
24,0.9166666865348816,0.32157832384109497,0.9291338324546814,0.35072073340415955
25,0.9750000238418579,0.18690817058086395,0.9291338324546814,0.3260091245174408
26,0.9583333134651184,0.1981874406337738,0.9245406985282898,0.3166254758834839
27,0.9750000238418579,0.14958931505680084,0.9337270259857178,0.2831239700317383
28,0.9583333134651184,0.11887666583061218,0.9488189220428467,0.22991523146629333
29,0.9750000238418579,0.09521912038326263,0.9520997405052185,0.20614996552467346
30,0.949999988079071,0.13093984127044678,0.9665354490280151,0.15766282379627228
31,0.9916666746139526,0.09308607131242752,0.9586614370346069,0.16320283710956573
32,0.9750000238418579,0.054316360503435135,0.9586614370346069,0.15224982798099518
33,0.9750000238418579,0.06775082647800446,0.9599737524986267,0.13886907696723938
34,1.0,0.028146935626864433,0.9612860679626465,0.1318928748369217
35,1.0,0.03421778976917267,0.9645669460296631,0.12350191175937653
36,1.0,0.038211576640605927,0.971784770488739,0.09597527980804443
37,1.0,0.02068265713751316,0.9711285829544067,0.09148494899272919
38,0.9916666746139526,0.05100580304861069,0.9730970859527588,0.08787786215543747
39,1.0,0.022087013348937035,0.9639107584953308,0.12526240944862366
40,1.0,0.008219585753977299,0.9678477644920349,0.11134222149848938
41,0.9916666746139526,0.03296960890293121,0.9704724550247192,0.09522178024053574
42,1.0,0.023900451138615608,0.9639107584953308,0.10675887763500214
43,0.9916666746139526,0.027307864278554916,0.9671915769577026,0.08869589865207672
44,1.0,0.029186677187681198,0.9737532734870911,0.07950899004936218
45,0.9833333492279053,0.07823098450899124,0.9356955289840698,0.16593721508979797
46,1.0,0.01065135095268488,0.932414710521698,0.19124604761600494
47,0.9916666746139526,0.03896342217922211,0.9278215169906616,0.21158333122730255
48,1.0,0.004811843857169151,0.9389764070510864,0.18920259177684784
49,0.9916666746139526,0.02011897787451744,0.9763779640197754,0.0756390243768692
0,0.2916666567325592,1.7844527959823608,0.17782151699066162,1.5707383155822754
1,0.25,1.588544249534607,0.284776896238327,1.3968844413757324
2,0.2916666567325592,1.4821200370788574,0.32808399200439453,1.3732484579086304
3,0.3499999940395355,1.4914727210998535,0.3799212574958801,1.3061254024505615
4,0.375,1.2964316606521606,0.48228347301483154,1.2141263484954834
5,0.4333333373069763,1.2880175113677979,0.5833333134651184,1.1570006608963013
6,0.4583333432674408,1.1957621574401855,0.43110236525535583,1.1899069547653198
7,0.4416666626930237,1.1478040218353271,0.6476377844810486,1.0604697465896606
8,0.5166666507720947,1.1243985891342163,0.5209974050521851,1.0905601978302002
9,0.4833333194255829,1.171949028968811,0.7073490619659424,0.8963380455970764
10,0.32499998807907104,1.427272081375122,0.7355642914772034,0.8708964586257935
11,0.34166666865348816,1.350342869758606,0.7447506785392761,0.8604176640510559
12,0.4583333432674408,1.125030279159546,0.7545931935310364,0.8420313000679016
13,0.5166666507720947,1.0861389636993408,0.7795275449752808,0.8177594542503357
14,0.5666666626930237,1.0046666860580444,0.8018372654914856,0.7959732413291931
15,0.6416666507720947,0.9614658951759338,0.8339895009994507,0.7567961812019348
16,0.75,0.7569398283958435,0.8464567065238953,0.7136031985282898
17,0.7083333134651184,0.7661210298538208,0.8681102395057678,0.6477416753768921
18,0.7916666865348816,0.7210935354232788,0.8595800399780273,0.6261478066444397
19,0.8333333134651184,0.6047558188438416,0.8766404390335083,0.5751252174377441
20,0.8666666746139526,0.5175315141677856,0.8989501595497131,0.5155149698257446
21,0.8916666507720947,0.439985066652298,0.9114173054695129,0.46245303750038147
22,0.9166666865348816,0.40172654390335083,0.9107611775398254,0.42478713393211365
23,0.9416666626930237,0.325766384601593,0.9101049900054932,0.40085747838020325
24,0.9333333373069763,0.2832963168621063,0.9166666865348816,0.36396244168281555
25,0.9583333134651184,0.2208835333585739,0.9251968264579773,0.3212215006351471
26,0.9583333134651184,0.20640605688095093,0.9238845109939575,0.29848742485046387
27,0.9416666626930237,0.21793733537197113,0.9356955289840698,0.24717222154140472
28,0.9666666388511658,0.14656394720077515,0.932414710521698,0.2364312708377838
29,0.9833333492279053,0.10659684240818024,0.9494750499725342,0.2140311449766159
30,0.9416666626930237,0.12287593632936478,0.9251968264579773,0.23490142822265625
31,0.9750000238418579,0.09484808892011642,0.9278215169906616,0.22575902938842773
32,0.9833333492279053,0.06402674317359924,0.932414710521698,0.20865851640701294
33,1.0,0.05351506918668747,0.9389764070510864,0.19169121980667114
34,0.9833333492279053,0.05971581116318703,0.9442257285118103,0.175313800573349
35,0.9833333492279053,0.05172843113541603,0.8989501595497131,0.2841390371322632
36,1.0,0.024053823202848434,0.9127296805381775,0.23236237466335297
37,0.9833333492279053,0.05262468010187149,0.9547244310379028,0.12664058804512024
38,0.9916666746139526,0.03527618572115898,0.969816267490387,0.09883065521717072
39,0.9916666746139526,0.02981615625321865,0.9658792614936829,0.09098687022924423
40,1.0,0.022835509851574898,0.9658792614936829,0.08856777846813202
41,0.9916666746139526,0.03360699862241745,0.971784770488739,0.07701299339532852
42,0.9916666746139526,0.02394861727952957,0.9737532734870911,0.07709890604019165
43,1.0,0.021543053910136223,0.969816267490387,0.09131228923797607
44,0.9916666746139526,0.030001049861311913,0.9750655889511108,0.0826367437839508
45,1.0,0.01135733537375927,0.9744094610214233,0.07937271893024445
46,0.9833333492279053,0.028389286249876022,0.9730970859527588,0.08313732594251633
47,1.0,0.010793902911245823,0.9704724550247192,0.0821160078048706
48,1.0,0.009811434894800186,0.9744094610214233,0.06462637335062027
49,0.9916666746139526,0.038047101348638535,0.9783464670181274,0.05864986404776573
0,0.30000001192092896,1.7208784818649292,0.4593908488750458,1.246405005455017
1,0.36666667461395264,1.3942979574203491,0.57918781042099,1.1563252210617065
2,0.3583333194255829,1.3509465456008911,0.534517765045166,1.144748568534851
3,0.4833333194255829,1.2417553663253784,0.5984771847724915,1.0631355047225952
4,0.4416666626930237,1.282200574874878,0.7248731255531311,0.9904223084449768
5,0.46666666865348816,1.170267105102539,0.710152268409729,0.9824373722076416
6,0.5916666388511658,1.0113922357559204,0.6939086318016052,0.9248620867729187
7,0.5583333373069763,0.9954999685287476,0.7487309575080872,0.8450083136558533
8,0.5833333134651184,1.0166512727737427,0.6954314708709717,0.8800260424613953
9,0.6666666865348816,0.9489814639091492,0.7395939230918884,0.847241997718811
10,0.3916666805744171,1.2862656116485596,0.7248731255531311,0.8507207632064819
11,0.4749999940395355,1.1622706651687622,0.7197969555854797,0.8455495238304138
12,0.5666666626930237,1.063636064529419,0.7081218361854553,0.8457973599433899
13,0.5666666626930237,1.0108495950698853,0.7020304799079895,0.8399172425270081
14,0.6833333373069763,0.8444713950157166,0.6903553009033203,0.8575047254562378
15,0.7833333611488342,0.7418895363807678,0.7045685052871704,0.8324297666549683
16,0.7666666507720947,0.742867648601532,0.7065989971160889,0.8204805850982666
17,0.8416666388511658,0.6147452592849731,0.7131979465484619,0.8000361323356628
18,0.8916666507720947,0.47276684641838074,0.7096446752548218,0.8362069129943848
19,0.8833333253860474,0.4590306580066681,0.7142131924629211,0.8276891112327576
20,0.9583333134651184,0.31331050395965576,0.7213197946548462,0.8249200582504272
21,0.949999988079071,0.2981290817260742,0.7436548471450806,0.7739671468734741
22,0.9750000238418579,0.2328239530324936,0.7573603987693787,0.7593546509742737
23,0.9583333134651184,0.21667836606502533,0.7776649594306946,0.7027244567871094
24,0.949999988079071,0.19843807816505432,0.7690355181694031,0.7460522055625916
25,0.949999988079071,0.1721576303243637,0.7695431709289551,0.7618094682693481
26,0.9750000238418579,0.11774943023920059,0.754822313785553,0.850202202796936
27,0.9833333492279053,0.083214171230793,0.7923858165740967,0.7184741497039795
28,0.9750000238418579,0.0995568260550499,0.8106598854064941,0.6643595695495605
29,0.9666666388511658,0.12485969811677933,0.8822335004806519,0.3682445287704468
30,0.9666666388511658,0.08661513030529022,0.9096446633338928,0.2833162248134613
31,0.9583333134651184,0.1300283521413803,0.9076142311096191,0.2826978862285614
32,1.0,0.05348946899175644,0.9177665114402771,0.24569079279899597
33,0.9916666746139526,0.05384257808327675,0.9345177412033081,0.19379675388336182
34,1.0,0.018666667863726616,0.9213197827339172,0.23747672140598297
35,1.0,0.030878925696015358,0.9304568767547607,0.21047382056713104
36,0.9916666746139526,0.036801815032958984,0.9365482330322266,0.186347097158432
37,0.9666666388511658,0.05019021034240723,0.9081218242645264,0.2785753607749939
38,0.9833333492279053,0.05828610435128212,0.9030457139015198,0.3187287151813507
39,1.0,0.017572175711393356,0.9131979942321777,0.2773142158985138
40,1.0,0.018716176971793175,0.9131979942321777,0.2897869050502777
41,0.9916666746139526,0.023345407098531723,0.9213197827339172,0.2639346420764923
42,0.9833333492279053,0.04785410687327385,0.9502537846565247,0.14149028062820435
43,0.9833333492279053,0.049970842897892,0.9624365568161011,0.10228604078292847
44,1.0,0.007909025065600872,0.9664974808692932,0.08724259585142136
45,0.9833333492279053,0.058731622993946075,0.9197969436645508,0.26110485196113586
46,0.9916666746139526,0.026849569752812386,0.9543147087097168,0.12792634963989258
47,1.0,0.013827478513121605,0.9700507521629333,0.08876138925552368
48,1.0,0.009146208874881268,0.9730964303016663,0.07737164944410324
49,1.0,0.005505732726305723,0.9751269221305847,0.07057115435600281
0,0.44999998807907104,0.9939632415771484,0.43759629130363464,0.7541277408599854
1,0.5333333611488342,0.8082960844039917,0.7665639519691467,0.5616182684898376
2,0.5833333134651184,0.7493239045143127,0.48536208271980286,0.7401975989341736
3,0.6000000238418579,0.7777881026268005,0.2295839786529541,0.9405586123466492
4,0.5666666626930237,0.8200724124908447,0.7334360480308533,0.5820462703704834
5,0.6666666865348816,0.6742991805076599,0.6802773475646973,0.6152501702308655
6,0.699999988079071,0.5191963315010071,0.8551617860794067,0.454437255859375
7,0.6333333253860474,0.611553966999054,0.7026194334030151,0.6002722978591919
8,0.6833333373069763,0.5981310606002808,0.7604005932807922,0.5512431263923645
9,0.75,0.48730793595314026,0.6571648716926575,0.6319705843925476
10,0.5666666626930237,0.6949451565742493,0.8451463580131531,0.4531714618206024
11,0.7833333611488342,0.5115306973457336,0.8543913960456848,0.4316745400428772
12,0.6666666865348816,0.5764864683151245,0.8443759679794312,0.4312451183795929
13,0.800000011920929,0.503140389919281,0.8189522624015808,0.45062434673309326
14,0.7333333492279053,0.47827407717704773,0.7981510162353516,0.4738304913043976
15,0.8333333134651184,0.38839098811149597,0.7942989468574524,0.4691372811794281
16,0.8333333134651184,0.41121286153793335,0.7904468178749084,0.4680021107196808
17,0.8999999761581421,0.29047146439552307,0.7942989468574524,0.45799195766448975
18,0.949999988079071,0.2809867262840271,0.7765793800354004,0.4803280234336853
19,0.8999999761581421,0.2736782133579254,0.7688751816749573,0.49095937609672546
20,0.8999999761581421,0.2624869644641876,0.7580893635749817,0.49954697489738464
21,0.9833333492279053,0.1839938461780548,0.7596302032470703,0.49742406606674194
22,0.9833333492279053,0.1380898356437683,0.76579350233078,0.49129340052604675
23,0.949999988079071,0.19151800870895386,0.7719568610191345,0.4820241928100586
24,0.9666666388511658,0.15753981471061707,0.7912172675132751,0.4509216248989105
25,0.949999988079071,0.15075139701366425,0.8204930424690247,0.3948989510536194
26,0.9833333492279053,0.13899797201156616,0.8235747218132019,0.3878496587276459
27,1.0,0.09062349796295166,0.82280433177948,0.39422568678855896
28,0.9833333492279053,0.10552285611629486,0.8335901498794556,0.36588767170906067
29,0.9666666388511658,0.09387002140283585,0.8459168076515198,0.35385069251060486
30,1.0,0.06832952052354813,0.8505392670631409,0.3436254560947418
31,1.0,0.05761976167559624,0.858243465423584,0.33163031935691833
32,1.0,0.06684049218893051,0.8628659248352051,0.3159480094909668
33,1.0,0.03053954802453518,0.867488443851471,0.3105370104312897
34,0.9833333492279053,0.054861895740032196,0.8713405132293701,0.3139697015285492
35,0.9833333492279053,0.04276995733380318,0.8713405132293701,0.31112417578697205
36,0.9833333492279053,0.06681927293539047,0.8628659248352051,0.3381228446960449
37,1.0,0.016569601371884346,0.8644067645072937,0.33669331669807434
38,1.0,0.013219445012509823,0.8713405132293701,0.32410380244255066
39,1.0,0.03039110079407692,0.8420647382736206,0.42725884914398193
40,1.0,0.013434496708214283,0.8459168076515198,0.4191930592060089
41,1.0,0.01263249572366476,0.848998486995697,0.4159207344055176
42,1.0,0.007356852293014526,0.848998486995697,0.4205974340438843
43,1.0,0.03577791154384613,0.8744221925735474,0.3303556740283966
44,1.0,0.009128340519964695,0.8921417593955994,0.297609806060791
45,1.0,0.008548378944396973,0.8990755081176758,0.28850752115249634
46,0.9833333492279053,0.06939397752285004,0.8998458981513977,0.2885659337043762
47,0.9833333492279053,0.02574230544269085,0.8913713693618774,0.31076520681381226
48,0.9833333492279053,0.029721656814217567,0.8821263313293457,0.3363212049007416
49,1.0,0.00576877873390913,0.8898305296897888,0.32233455777168274
0,0.30000001192092896,1.7208784818649292,0.4593908488750458,1.246405005455017
1,0.36666667461395264,1.3942979574203491,0.57918781042099,1.1563252210617065
2,0.3583333194255829,1.3509465456008911,0.534517765045166,1.144748568534851
3,0.4833333194255829,1.2417553663253784,0.5984771847724915,1.0631355047225952
4,0.4416666626930237,1.282200574874878,0.7248731255531311,0.9904223084449768
5,0.46666666865348816,1.170267105102539,0.710152268409729,0.9824373722076416
6,0.5916666388511658,1.0113922357559204,0.6939086318016052,0.9248620867729187
7,0.5583333373069763,0.9954999685287476,0.7487309575080872,0.8450083136558533
8,0.5833333134651184,1.0166512727737427,0.6954314708709717,0.8800260424613953
9,0.6666666865348816,0.9489814639091492,0.7395939230918884,0.847241997718811
10,0.3916666805744171,1.2862656116485596,0.7248731255531311,0.8507207632064819
11,0.4749999940395355,1.1622706651687622,0.7197969555854797,0.8455495238304138
12,0.5666666626930237,1.063636064529419,0.7081218361854553,0.8457973599433899
13,0.5666666626930237,1.0108495950698853,0.7020304799079895,0.8399172425270081
14,0.6833333373069763,0.8444713950157166,0.6903553009033203,0.8575047254562378
15,0.7833333611488342,0.7418895363807678,0.7045685052871704,0.8324297666549683
16,0.7666666507720947,0.742867648601532,0.7065989971160889,0.8204805850982666
17,0.8416666388511658,0.6147452592849731,0.7131979465484619,0.8000361323356628
18,0.8916666507720947,0.47276684641838074,0.7096446752548218,0.8362069129943848
19,0.8833333253860474,0.4590306580066681,0.7142131924629211,0.8276891112327576
20,0.9583333134651184,0.31331050395965576,0.7213197946548462,0.8249200582504272
21,0.949999988079071,0.2981290817260742,0.7436548471450806,0.7739671468734741
22,0.9750000238418579,0.2328239530324936,0.7573603987693787,0.7593546509742737
23,0.9583333134651184,0.21667836606502533,0.7776649594306946,0.7027244567871094
24,0.949999988079071,0.19843807816505432,0.7690355181694031,0.7460522055625916
25,0.949999988079071,0.1721576303243637,0.7695431709289551,0.7618094682693481
26,0.9750000238418579,0.11774943023920059,0.754822313785553,0.850202202796936
27,0.9833333492279053,0.083214171230793,0.7923858165740967,0.7184741497039795
28,0.9750000238418579,0.0995568260550499,0.8106598854064941,0.6643595695495605
29,0.9666666388511658,0.12485969811677933,0.8822335004806519,0.3682445287704468
30,0.9666666388511658,0.08661513030529022,0.9096446633338928,0.2833162248134613
31,0.9583333134651184,0.1300283521413803,0.9076142311096191,0.2826978862285614
32,1.0,0.05348946899175644,0.9177665114402771,0.24569079279899597
33,0.9916666746139526,0.05384257808327675,0.9345177412033081,0.19379675388336182
34,1.0,0.018666667863726616,0.9213197827339172,0.23747672140598297
35,1.0,0.030878925696015358,0.9304568767547607,0.21047382056713104
36,0.9916666746139526,0.036801815032958984,0.9365482330322266,0.186347097158432
37,0.9666666388511658,0.05019021034240723,0.9081218242645264,0.2785753607749939
38,0.9833333492279053,0.05828610435128212,0.9030457139015198,0.3187287151813507
39,1.0,0.017572175711393356,0.9131979942321777,0.2773142158985138
40,1.0,0.018716176971793175,0.9131979942321777,0.2897869050502777
41,0.9916666746139526,0.023345407098531723,0.9213197827339172,0.2639346420764923
42,0.9833333492279053,0.04785410687327385,0.9502537846565247,0.14149028062820435
43,0.9833333492279053,0.049970842897892,0.9624365568161011,0.10228604078292847
44,1.0,0.007909025065600872,0.9664974808692932,0.08724259585142136
45,0.9833333492279053,0.058731622993946075,0.9197969436645508,0.26110485196113586
46,0.9916666746139526,0.026849569752812386,0.9543147087097168,0.12792634963989258
47,1.0,0.013827478513121605,0.9700507521629333,0.08876138925552368
48,1.0,0.009146208874881268,0.9730964303016663,0.07737164944410324
49,1.0,0.005505732726305723,0.9751269221305847,0.07057115435600281
0,0.3166666626930237,1.6479204893112183,0.513672947883606,1.177109718322754
1,0.4000000059604645,1.235817551612854,0.6857908964157104,1.0161815881729126
2,0.5333333611488342,1.1776872873306274,0.7211796045303345,0.9305822253227234
3,0.5583333373069763,1.0502800941467285,0.7104557752609253,0.8667731881141663
4,0.49166667461395264,1.203245997428894,0.7447721362113953,0.7913662195205688
5,0.7166666388511658,0.8761252760887146,0.7662198543548584,0.7473983764648438
6,0.550000011920929,0.9690676331520081,0.7388740181922913,0.7179775834083557
7,0.6583333611488342,0.7964279651641846,0.7404825687408447,0.6830751895904541
8,0.6583333611488342,0.8938514590263367,0.7238605618476868,0.6849677562713623
9,0.6833333373069763,0.7919038534164429,0.7206434607505798,0.6588239073753357
10,0.4833333194255829,1.2568169832229614,0.7613940834999084,0.7125940322875977
11,0.550000011920929,1.1225701570510864,0.7624664902687073,0.6757694482803345
12,0.5583333373069763,1.048887014389038,0.7533512115478516,0.6620708107948303
13,0.6499999761581421,0.8912729620933533,0.7522788047790527,0.6392080783843994
14,0.7083333134651184,0.861624538898468,0.7458444833755493,0.6240139007568359
15,0.7583333253860474,0.761258065700531,0.7442359328269958,0.606376588344574
16,0.7666666507720947,0.6592935919761658,0.759785532951355,0.5718778967857361
17,0.7583333253860474,0.5905459523200989,0.7672922015190125,0.5494310259819031
18,0.8166666626930237,0.5502416491508484,0.7705093622207642,0.5321215987205505
19,0.8416666388511658,0.4950743317604065,0.7780160903930664,0.513656497001648
20,0.7749999761581421,0.5475255250930786,0.7887399196624756,0.48513758182525635
21,0.8666666746139526,0.41040557622909546,0.789276123046875,0.48118090629577637
22,0.8833333253860474,0.3843843638896942,0.8150134086608887,0.4246303141117096
23,0.8999999761581421,0.33394715189933777,0.8332439661026001,0.38562434911727905
24,0.9083333611488342,0.2880123257637024,0.8595174551010132,0.34664857387542725
25,0.8916666507720947,0.3023015260696411,0.8804289698600769,0.2987942397594452
26,0.9083333611488342,0.2804878354072571,0.9067023992538452,0.2584691345691681
27,0.9583333134651184,0.17201760411262512,0.9088472127914429,0.2452547252178192
28,0.949999988079071,0.1795291304588318,0.9233244061470032,0.2104635387659073
29,0.9166666865348816,0.17819096148014069,0.9276139140129089,0.20152698457241058
30,0.9416666626930237,0.17337268590927124,0.9324396848678589,0.17564377188682556
31,0.949999988079071,0.14311154186725616,0.9394102096557617,0.1541413813829422
32,0.9833333492279053,0.11224976927042007,0.942091166973114,0.14991025626659393
33,0.9833333492279053,0.0791347473859787,0.9436997175216675,0.15237386524677277
34,0.9583333134651184,0.13309326767921448,0.9485254883766174,0.1348126232624054
35,0.9833333492279053,0.07440876215696335,0.9495978355407715,0.12384474277496338
36,0.9750000238418579,0.07527339458465576,0.9495978355407715,0.1256197690963745
37,0.9916666746139526,0.03944145888090134,0.9544236063957214,0.13371331989765167
38,0.9750000238418579,0.07044252753257751,0.9517426490783691,0.12460878491401672
39,0.9750000238418579,0.08544226735830307,0.9581769704818726,0.12008385360240936
40,0.9916666746139526,0.042689453810453415,0.9587131142616272,0.12531433999538422
41,1.0,0.028910350054502487,0.9554959535598755,0.13032694160938263
42,0.9916666746139526,0.05874679237604141,0.9533511996269226,0.13524046540260315
43,0.9916666746139526,0.02381444349884987,0.9544236063957214,0.12467788904905319
44,0.9916666746139526,0.04640090465545654,0.9581769704818726,0.13417674601078033
45,1.0,0.012676415964961052,0.9587131142616272,0.1201508492231369
46,0.9833333492279053,0.056650955229997635,0.9613941311836243,0.13339726626873016
47,1.0,0.018227210268378258,0.9581769704818726,0.14665517210960388
48,0.9833333492279053,0.044466424733400345,0.9608579277992249,0.12416857481002808
49,1.0,0.015653226524591446,0.9635388851165771,0.1252623349428177
0,0.5,0.8935486674308777,0.4899846017360687,0.7336804270744324
1,0.699999988079071,0.5022958517074585,0.8428351283073425,0.479270339012146
2,0.5,0.9973629713058472,0.6533128023147583,0.6381221413612366
3,0.699999988079071,0.6729323267936707,0.5400616526603699,0.7108957767486572
4,0.5,0.7364577651023865,0.3952234089374542,0.7956668138504028
5,0.5,0.7883291840553284,0.848998486995697,0.46562230587005615
6,0.6000000238418579,0.6903587579727173,0.8382126092910767,0.4727174639701843
7,0.5,0.8325692415237427,0.8412942886352539,0.47411149740219116
8,0.6000000238418579,0.702025294303894,0.840523898601532,0.47879916429519653
9,0.6000000238418579,0.7274740934371948,0.8451463580131531,0.4695732593536377
10,0.699999988079071,0.5749448537826538,0.8466871976852417,0.4683492183685303
0,0.6000000238418579,0.6578590273857117,0.20801232755184174,0.993579089641571
1,0.699999988079071,0.6631060838699341,0.5546995401382446,0.6936963200569153
2,0.6000000238418579,0.8376687169075012,0.38289675116539,0.8225553035736084
3,0.3499999940395355,0.8655235171318054,0.6178736686706543,0.6557685732841492
4,0.6499999761581421,0.6928287744522095,0.35593220591545105,0.8737431764602661
5,0.4000000059604645,0.770638108253479,0.6602465510368347,0.6277070641517639
6,0.6499999761581421,0.6875697374343872,0.6255778074264526,0.6481032371520996
7,0.75,0.5442386865615845,0.5932203531265259,0.6706992983818054
8,0.6499999761581421,0.589268147945404,0.5932203531265259,0.6742470860481262
9,0.8500000238418579,0.5499449968338013,0.6163328289985657,0.6553296446800232
10,0.6000000238418579,0.6156927347183228,0.624036967754364,0.6496978402137756
0,0.5,0.8661386370658875,0.1594761162996292,1.0701183080673218
1,0.5333333611488342,0.7930107116699219,0.8305084705352783,0.49876341223716736
2,0.5666666626930237,0.7902687191963196,0.5862866044044495,0.6786430478096008
3,0.4000000059604645,0.8501540422439575,0.8451463580131531,0.5085741281509399
4,0.6666666865348816,0.578194797039032,0.8782742619514465,0.4496338665485382
5,0.46666666865348816,0.7390437722206116,0.8906009197235107,0.4377106726169586
6,0.5333333611488342,0.7246313095092773,0.9036979675292969,0.41850897669792175
